Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
35031,Glengarry--Prescott--Russell,ON,Ontario,Pierre Lemieux,CPC,Conservative,23660
35031,Glengarry--Prescott--Russell,ON,Ontario,Konstantine Malakos,NDP,New Democratic Party,6851
35031,Glengarry--Prescott--Russell,ON,Ontario,Marthe Lépine,GRE,Green,2113
35031,Glengarry--Prescott--Russell,ON,Ontario,Jean-Jacques Desgranges,PPC,People's Party,1174
35031,Glengarry--Prescott--Russell,ON,Ontario,Darcy Neal Donnelly,LIB,Libertarian,262
35031,Glengarry--Prescott--Russell,ON,Ontario,Daniel John Fey,IND,Independent,239
35031,Glengarry--Prescott--Russell,ON,Ontario,Marc-Antoine Gagnier,RHI,Rhinceros Party,199
35032,Guelph,ON,Ontario,Lloyd Longfield,LPC,Liberal,30497
35032,Guelph,ON,Ontario,Steve Dyck,GRE,Green,19236
35032,Guelph,ON,Ontario,Ashish Sachan,CPC,Conservative,14568
35032,Guelph,ON,Ontario,Aisha Jahangir,NDP,New Democratic Party,9297
35032,Guelph,ON,Ontario,Mark Paralovos,PPC,People's Party,1087
35032,Guelph,ON,Ontario,Gordon Truscott,CHP,Christian Heritage Party,498
35032,Guelph,ON,Ontario,Juanita Burnett,COM,Communist,166
35032,Guelph,ON,Ontario,Michael Wassilyn,IND,Independent,133
35032,Guelph,ON,Ontario,Kornelis Klevering,IND,Independent,86
35033,Haldimand--Norfolk,ON,Ontario,Diane Finley,CPC,Conservative,28018
35033,Haldimand--Norfolk,ON,Ontario,Kim Huffman,LPC,Liberal,14704
35033,Haldimand--Norfolk,ON,Ontario,Adrienne Roberts,NDP,New Democratic Party,9192
35033,Haldimand--Norfolk,ON,Ontario,Brooke Martin,GRE,Green,4878
35033,Haldimand--Norfolk,ON,Ontario,Bob Forbes,PPC,People's Party,1234
35033,Haldimand--Norfolk,ON,Ontario,Harold Stewart,VCP,Veterans Coalition Party,1083
35033,Haldimand--Norfolk,ON,Ontario,Lily Eggink,CHP,Christian Heritage Party,817
35034,Haliburton--Kawartha Lakes--Brock,ON,Ontario,Jamie Schmale,CPC,Conservative,32257
35034,Haliburton--Kawartha Lakes--Brock,ON,Ontario,Judi Forbes,LPC,Liberal,17067
35034,Haliburton--Kawartha Lakes--Brock,ON,Ontario,Barbara Doyle,NDP,New Democratic Party,9676
35034,Haliburton--Kawartha Lakes--Brock,ON,Ontario,Elizabeth Fraser,GRE,Green,5515
35034,Haliburton--Kawartha Lakes--Brock,ON,Ontario,Gene Balfour,PPC,People's Party,1245
35035,Hamilton Centre,ON,Ontario,Matthew Green,NDP,New Democratic Party,20368
35035,Hamilton Centre,ON,Ontario,Jasper Kujavsky,LPC,Liberal,12651
35035,Hamilton Centre,ON,Ontario,Monica Ciriello,CPC,Conservative,6341
35035,Hamilton Centre,ON,Ontario,Jason Lopez,GRE,Green,3370
35035,Hamilton Centre,ON,Ontario,Melina Mamone,PPC,People's Party,833
35035,Hamilton Centre,ON,Ontario,Gary Duyzer,CHP,Christian Heritage Party,182
35035,Hamilton Centre,ON,Ontario,Tony Lemma,IND,Independent,158
35035,Hamilton Centre,ON,Ontario,Edward Graydon,IND,Independent,134
35035,Hamilton Centre,ON,Ontario,Nathalie Xian Yi Yan,IND,Independent,85
35036,Hamilton East--Stoney Creek,ON,Ontario,Bob Bratina,LPC,Liberal,20112
35036,Hamilton East--Stoney Creek,ON,Ontario,Nick Milanovic,NDP,New Democratic Party,14930
35036,Hamilton East--Stoney Creek,ON,Ontario,Nikki Kaur,CPC,Conservative,13130
35036,Hamilton East--Stoney Creek,ON,Ontario,Peter Ormond,GRE,Green,2902
35036,Hamilton East--Stoney Creek,ON,Ontario,Charles Crocker,PPC,People's Party,1072
35037,Hamilton Mountain,ON,Ontario,Scott Duvall,NDP,New Democratic Party,19135
35037,Hamilton Mountain,ON,Ontario,Bruno Uggenti,LPC,Liberal,16057
35037,Hamilton Mountain,ON,Ontario,Peter Dyakowski,CPC,Conservative,13443
35037,Hamilton Mountain,ON,Ontario,Dave Urquhart,GRE,Green,3115
35037,Hamilton Mountain,ON,Ontario,Trevor Lee,PPC,People's Party,760
35037,Hamilton Mountain,ON,Ontario,Jim Enos,CHP,Christian Heritage Party,330
35037,Hamilton Mountain,ON,Ontario,Richard Plett,RHI,Rhinceros Party,109
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Filomena Tassi,LPC,Liberal,30214
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Bert Laranjo,CPC,Conservative,17340
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Yousaf Malik,NDP,New Democratic Party,11527
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Victoria Galea,GRE,Green,4770
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Daniel Ricottone,PPC,People's Party,894
35038,Hamilton West--Ancaster--Dundas,ON,Ontario,Spencer Rocchi,RHI,Rhinceros Party,156
35039,Hastings--Lennox and Addington,ON,Ontario,Derek Sloan,CPC,Conservative,21968
35039,Hastings--Lennox and Addington,ON,Ontario,Mike Bossio,LPC,Liberal,19721
35039,Hastings--Lennox and Addington,ON,Ontario,David Tough,NDP,New Democratic Party,6984
35039,Hastings--Lennox and Addington,ON,Ontario,Sari Watson,GRE,Green,3114
35039,Hastings--Lennox and Addington,ON,Ontario,Adam L. E. Gray,PPC,People's Party,1307
35121,Humber River--Black Creek,ON,Ontario,Judy Sgro,LPC,Liberal,23187
35121,Humber River--Black Creek,ON,Ontario,Maria Augimeri,NDP,New Democratic Party,7198
35121,Humber River--Black Creek,ON,Ontario,Iftikhar Choudry,CPC,Conservative,6164
35121,Humber River--Black Creek,ON,Ontario,Mike Schmitz,GRE,Green,804
35121,Humber River--Black Creek,ON,Ontario,Ania Krosinska,PPC,People's Party,402
35121,Humber River--Black Creek,ON,Ontario,Stenneth Smith,UN,United Party,114
35121,Humber River--Black Creek,ON,Ontario,Christine Nugent,ML,Marxist-Leninist,89
35040,Huron--Bruce,ON,Ontario,Ben Lobb,CPC,Conservative,29512
35040,Huron--Bruce,ON,Ontario,Allan Thompson,LPC,Liberal,20167
35040,Huron--Bruce,ON,Ontario,Tony McQuail,NDP,New Democratic Party,7421
35040,Huron--Bruce,ON,Ontario,Nicholas Wendler,GRE,Green,2665
35040,Huron--Bruce,ON,Ontario,Kevin M. Klerks,PPC,People's Party,1102
35041,Kanata--Carleton,ON,Ontario,Karen McCrimmon,LPC,Liberal,28746
35041,Kanata--Carleton,ON,Ontario,Justina McCaffrey,CPC,Conservative,24361
35041,Kanata--Carleton,ON,Ontario,Melissa Coenraad,NDP,New Democratic Party,8317
35041,Kanata--Carleton,ON,Ontario,Jennifer Purdy,GRE,Green,4387
35041,Kanata--Carleton,ON,Ontario,Scott Miller,PPC,People's Party,961
35042,Kenora,ON,Ontario,Eric Melillo,CPC,Conservative,9445
35042,Kenora,ON,Ontario,Bob Nault,LPC,Liberal,8335
35042,Kenora,ON,Ontario,Rudy Turtle,NDP,New Democratic Party,7923
35042,Kenora,ON,Ontario,Kirsi Ralko,GRE,Green,1526
35042,Kenora,ON,Ontario,Michael Di Pasquale,PPC,People's Party,388
35042,Kenora,ON,Ontario,Kelvin Boucher-Chicago,IND,Independent,170
35043,King--Vaughan,ON,Ontario,Deb Schulte,LPC,Liberal,28725
35043,King--Vaughan,ON,Ontario,Anna Roberts,CPC,Conservative,27584
35043,King--Vaughan,ON,Ontario,Emilio Bernardo-Ciddio,NDP,New Democratic Party,4297
35043,King--Vaughan,ON,Ontario,Ann Raney,GRE,Green,2511
35043,King--Vaughan,ON,Ontario,Anton Strgacic,PPC,People's Party,731
35044,Kingston and the Islands,ON,Ontario,Mark Gerretsen,LPC,Liberal,31205
35044,Kingston and the Islands,ON,Ontario,Barrington Walker,NDP,New Democratic Party,15856
35044,Kingston and the Islands,ON,Ontario,Ruslan Yakoviychuk,CPC,Conservative,13304
35044,Kingston and the Islands,ON,Ontario,Candice Christmas,GRE,Green,6059
35044,Kingston and the Islands,ON,Ontario,Andy Brooke,PPC,People's Party,1769
35045,Kitchener Centre,ON,Ontario,Raj Saini,LPC,Liberal,20316
35045,Kitchener Centre,ON,Ontario,Mike Morrice,GRE,Green,14394
35045,Kitchener Centre,ON,Ontario,Stephen Woodworth,CPC,Conservative,13191
35045,Kitchener Centre,ON,Ontario,Andrew Moraga,NDP,New Democratic Party,6238
35045,Kitchener Centre,ON,Ontario,Patrick Bernier,PPC,People's Party,1033
35045,Kitchener Centre,ON,Ontario,Ellen Papenburg,APP,Animal Protection Party,202
35047,Kitchener South--Hespeler,ON,Ontario,Marwan Tabbara,LPC,Liberal,20986
35047,Kitchener South--Hespeler,ON,Ontario,Alan Keeso,CPC,Conservative,17480
35047,Kitchener South--Hespeler,ON,Ontario,Wasai Rahimi,NDP,New Democratic Party,6945
35047,Kitchener South--Hespeler,ON,Ontario,David Weber,GRE,Green,5671
35047,Kitchener South--Hespeler,ON,Ontario,Joseph Todd,PPC,People's Party,1005
35047,Kitchener South--Hespeler,ON,Ontario,Matthew Correia,VCP,Veterans Coalition Party,90
35047,Kitchener South--Hespeler,ON,Ontario,Elaine Baetz,ML,Marxist-Leninist,56
35046,Kitchener--Conestoga,ON,Ontario,Tim Louis,LPC,Liberal,20480
35046,Kitchener--Conestoga,ON,Ontario,Harold Albrecht,CPC,Conservative,20115
35046,Kitchener--Conestoga,ON,Ontario,Riani De Wet,NDP,New Democratic Party,5204
35046,Kitchener--Conestoga,ON,Ontario,Stephanie Goertz,GRE,Green,4946
35046,Kitchener--Conestoga,ON,Ontario,Koltyn Wallar,PPC,People's Party,790
35048,Lambton--Kent--Middlesex,ON,Ontario,Lianne Rood,CPC,Conservative,28651
35048,Lambton--Kent--Middlesex,ON,Ontario,Jesse McCormick,LPC,Liberal,14814
35048,Lambton--Kent--Middlesex,ON,Ontario,Dylan Mclay,NDP,New Democratic Party,9355
35048,Lambton--Kent--Middlesex,ON,Ontario,Anthony Li,GRE,Green,3463
35048,Lambton--Kent--Middlesex,ON,Ontario,Bria Atkins,PPC,People's Party,1804
35048,Lambton--Kent--Middlesex,ON,Ontario,Rob Lalande,VCP,Veterans Coalition Party,325
35049,Lanark--Frontenac--Kingston,ON,Ontario,Scott Reid,CPC,Conservative,30077
35049,Lanark--Frontenac--Kingston,ON,Ontario,Kayley Kennedy,LPC,Liberal,15441
35049,Lanark--Frontenac--Kingston,ON,Ontario,Satinka Schilling,NDP,New Democratic Party,8835
35049,Lanark--Frontenac--Kingston,ON,Ontario,Stephen Kotze,GRE,Green,7011
35049,Lanark--Frontenac--Kingston,ON,Ontario,Matthew Barton,PPC,People's Party,1117
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,ON,Ontario,Michael Barrett,CPC,Conservative,28630
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,ON,Ontario,Josh Bennett,LPC,Liberal,15482
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,ON,Ontario,Michelle Taylor,NDP,New Democratic Party,8201
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,ON,Ontario,Lorraine Rekmans,GRE,Green,5152
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,ON,Ontario,Evan Hindle,PPC,People's Party,988
35052,London North Centre,ON,Ontario,Peter Fragiskatos,LPC,Liberal,27247
35052,London North Centre,ON,Ontario,Sarah Bokhari,CPC,Conservative,15066
35052,London North Centre,ON,Ontario,Dirka Prout,NDP,New Democratic Party,14887
35052,London North Centre,ON,Ontario,Carol Dyck,GRE,Green,4872
35052,London North Centre,ON,Ontario,Salim Mansur,PPC,People's Party,1532
35052,London North Centre,ON,Ontario,Clara Sorrenti,COM,Communist,137
35053,London West,ON,Ontario,Kate Young,LPC,Liberal,30622
35053,London West,ON,Ontario,Liz Snelgrove,CPC,Conservative,19910
35053,London West,ON,Ontario,Shawna Lewkowitz,NDP,New Democratic Party,15220
35053,London West,ON,Ontario,Mary Ann Hodge,GRE,Green,3827
35053,London West,ON,Ontario,Mike Mcmullen,PPC,People's Party,1171
35053,London West,ON,Ontario,Jacques Boudreau,LIB,Libertarian,523
35051,London--Fanshawe,ON,Ontario,Lindsay Mathyssen,NDP,New Democratic Party,22671
35051,London--Fanshawe,ON,Ontario,Mohamed Hammoud,LPC,Liberal,14924
35051,London--Fanshawe,ON,Ontario,Michael van Holst,CPC,Conservative,13770
35051,London--Fanshawe,ON,Ontario,Tom Cull,GRE,Green,2781
35051,London--Fanshawe,ON,Ontario,Bela Kosoian,PPC,People's Party,1132
35051,London--Fanshawe,ON,Ontario,Stephen Campbell,IND,Independent,297
35054,Markham--Stouffville,ON,Ontario,Helena Jaczek,LPC,Liberal,25055
35054,Markham--Stouffville,ON,Ontario,Theodore Antony,CPC,Conservative,19703
35054,Markham--Stouffville,ON,Ontario,Jane Philpott,IND,Independent,13340
35054,Markham--Stouffville,ON,Ontario,Hal Berman,NDP,New Democratic Party,4132
35054,Markham--Stouffville,ON,Ontario,Roy Long,GRE,Green,1621
35054,Markham--Stouffville,ON,Ontario,Jeremy Lin,PPC,People's Party,537
35055,Markham--Thornhill,ON,Ontario,Mary Ng,LPC,Liberal,23899
35055,Markham--Thornhill,ON,Ontario,Alex Yuan,CPC,Conservative,15319
35055,Markham--Thornhill,ON,Ontario,Paul Sahbaz,NDP,New Democratic Party,3233
35055,Markham--Thornhill,ON,Ontario,Chris Williams,GRE,Green,1247
35055,Markham--Thornhill,ON,Ontario,Peter Remedios,PPC,People's Party,357
35055,Markham--Thornhill,ON,Ontario,Josephbai Macwan,IND,Independent,276
35056,Markham--Unionville,ON,Ontario,Bob Saroya,CPC,Conservative,26133
35056,Markham--Unionville,ON,Ontario,Alan Ho,LPC,Liberal,20484
35056,Markham--Unionville,ON,Ontario,Gregory Hines,NDP,New Democratic Party,3524
35056,Markham--Unionville,ON,Ontario,Elvin Kao,GRE,Green,2394
35056,Markham--Unionville,ON,Ontario,Sarah Chung,PPC,People's Party,861
35057,Milton,ON,Ontario,Adam van Koeverden,LPC,Liberal,30882
35057,Milton,ON,Ontario,Lisa Raitt,CPC,Conservative,21564
35057,Milton,ON,Ontario,Farina Hassan,NDP,New Democratic Party,3851
35057,Milton,ON,Ontario,Eleanor Hayward,GRE,Green,2769
35057,Milton,ON,Ontario,Percy Dastur,PPC,People's Party,613
35058,Mississauga Centre,ON,Ontario,Omar Alghabra,LPC,Liberal,29974
35058,Mississauga Centre,ON,Ontario,Milad Mikael,CPC,Conservative,15874
35058,Mississauga Centre,ON,Ontario,Sarah Walji,NDP,New Democratic Party,5173
35058,Mississauga Centre,ON,Ontario,Hugo Reinoso,GRE,Green,1646
35058,Mississauga Centre,ON,Ontario,David Micalef,PPC,People's Party,837
35058,Mississauga Centre,ON,Ontario,Greg Vezina,IND,Independent,252
35059,Mississauga East--Cooksville,ON,Ontario,Peter Fonseca,LPC,Liberal,27923
35059,Mississauga East--Cooksville,ON,Ontario,Wladyslaw Lizon,CPC,Conservative,17664
35059,Mississauga East--Cooksville,ON,Ontario,Tom Takacs,NDP,New Democratic Party,4643
35059,Mississauga East--Cooksville,ON,Ontario,Maha Rasheed,GRE,Green,1578
35059,Mississauga East--Cooksville,ON,Ontario,Syed Rizvi,PPC,People's Party,637
35059,Mississauga East--Cooksville,ON,Ontario,Anna Di Carlo,ML,Marxist-Leninist,178
35060,Mississauga--Erin Mills,ON,Ontario,Iqra Khalid,LPC,Liberal,31181
35060,Mississauga--Erin Mills,ON,Ontario,Hani Tawfilis,CPC,Conservative,19050
35060,Mississauga--Erin Mills,ON,Ontario,Salman Tariq,NDP,New Democratic Party,5236
35060,Mississauga--Erin Mills,ON,Ontario,Remo Boscarino-Gaetano,GRE,Green,2147
35060,Mississauga--Erin Mills,ON,Ontario,Hazar Alsabagh,PPC,People's Party,648
35061,Mississauga--Lakeshore,ON,Ontario,Sven Spengemann,LPC,Liberal,29526
35061,Mississauga--Lakeshore,ON,Ontario,Stella Ambler,CPC,Conservative,22740
35061,Mississauga--Lakeshore,ON,Ontario,Adam Laughton,NDP,New Democratic Party,5103
35061,Mississauga--Lakeshore,ON,Ontario,Cynthia Trentelman,GRE,Green,2814
35061,Mississauga--Lakeshore,ON,Ontario,Eugen Vizitiu,PPC,People's Party,717
35061,Mississauga--Lakeshore,ON,Ontario,Carlton Darby,UN,United Party,99
35062,Mississauga--Malton,ON,Ontario,Navdeep Bains,LPC,Liberal,27890
35062,Mississauga--Malton,ON,Ontario,Tom Varughese,CPC,Conservative,12528
35062,Mississauga--Malton,ON,Ontario,Nikki Clarke,NDP,New Democratic Party,6103
35062,Mississauga--Malton,ON,Ontario,Christina Porter,GRE,Green,1251
35062,Mississauga--Malton,ON,Ontario,Tahir Gora,PPC,People's Party,369
35062,Mississauga--Malton,ON,Ontario,Prudence Buchanan,UN,United Party,306
35062,Mississauga--Malton,ON,Ontario,Frank Chilelli,ML,Marxist-Leninist,90
35063,Mississauga--Streetsville,ON,Ontario,Gagan Sikand,LPC,Liberal,29618
35063,Mississauga--Streetsville,ON,Ontario,Ghada Melek,CPC,Conservative,19474
35063,Mississauga--Streetsville,ON,Ontario,Samir Girguis,NDP,New Democratic Party,6036
35063,Mississauga--Streetsville,ON,Ontario,Chris Hill,GRE,Green,2688
35063,Mississauga--Streetsville,ON,Ontario,Thomas McIver,PPC,People's Party,706
35063,Mississauga--Streetsville,ON,Ontario,Natalie Spizzirri,APP,Animal Protection Party,243
35064,Nepean,ON,Ontario,Chandra Arya,LPC,Liberal,31933
35064,Nepean,ON,Ontario,Brian St. Louis,CPC,Conservative,23320
35064,Nepean,ON,Ontario,Zaff Ansari,NDP,New Democratic Party,9104
35064,Nepean,ON,Ontario,Jean-Luc Cooke,GRE,Green,4379
35064,Nepean,ON,Ontario,Azim Hooda,PPC,People's Party,687
35064,Nepean,ON,Ontario,Dustan Wang,COM,Communist,160
35065,Newmarket--Aurora,ON,Ontario,Tony Van Bynen,LPC,Liberal,26488
35065,Newmarket--Aurora,ON,Ontario,Lois Brown,CPC,Conservative,23252
35065,Newmarket--Aurora,ON,Ontario,Yvonne Kelly,NDP,New Democratic Party,6576
35065,Newmarket--Aurora,ON,Ontario,Walter Bauer,GRE,Green,3551
35065,Newmarket--Aurora,ON,Ontario,Dorian Baxter,PC,PC Party,901
35065,Newmarket--Aurora,ON,Ontario,Andrew McCaughtrie,PPC,People's Party,588
35065,Newmarket--Aurora,ON,Ontario,Laurie Goble,RHI,Rhinceros Party,104
35066,Niagara Centre,ON,Ontario,Vance Badawey,LPC,Liberal,20292
35066,Niagara Centre,ON,Ontario,April Jeffs,CPC,Conservative,17987
35066,Niagara Centre,ON,Ontario,Malcolm Allen,NDP,New Democratic Party,15469
35066,Niagara Centre,ON,Ontario,Michael Tomaino,GRE,Green,3054
35066,Niagara Centre,ON,Ontario,Andrew Sainz-Nieto,PPC,People's Party,776
35066,Niagara Centre,ON,Ontario,Nic Bylsma,CHP,Christian Heritage Party,308
35066,Niagara Centre,ON,Ontario,Robert Walker,ML,Marxist-Leninist,77
35067,Niagara Falls,ON,Ontario,Tony Baldinelli,CPC,Conservative,24751
35067,Niagara Falls,ON,Ontario,Andrea Kaiser,LPC,Liberal,22690
35067,Niagara Falls,ON,Ontario,Brian Barker,NDP,New Democratic Party,12566
35067,Niagara Falls,ON,Ontario,Mike Strange,IND,Independent,4997
35067,Niagara Falls,ON,Ontario,Sandra O'Connor,GRE,Green,3404
35067,Niagara Falls,ON,Ontario,Alexander Taylor,PPC,People's Party,968
35067,Niagara Falls,ON,Ontario,Tricia O'Connor,CHP,Christian Heritage Party,358
35068,Niagara West,ON,Ontario,Dean Allison,CPC,Conservative,24447
35068,Niagara West,ON,Ontario,Ian Bingham,LPC,Liberal,17429
35068,Niagara West,ON,Ontario,Nameer Rahman,NDP,New Democratic Party,6540
35068,Niagara West,ON,Ontario,Terry Teather,GRE,Green,3620
35068,Niagara West,ON,Ontario,Harold Jonker,CHP,Christian Heritage Party,1019
35068,Niagara West,ON,Ontario,Miles Morton,PPC,People's Party,869
35069,Nickel Belt,ON,Ontario,Marc G Serré,LPC,Liberal,19046
35069,Nickel Belt,ON,Ontario,Stef Paquette,NDP,New Democratic Party,15656
35069,Nickel Belt,ON,Ontario,Aino Laamanen,CPC,Conservative,10343
35069,Nickel Belt,ON,Ontario,Casey Lalonde,GRE,Green,2644
35069,Nickel Belt,ON,Ontario,Mikko Paavola,PPC,People's Party,1159
35070,Nipissing--Timiskaming,ON,Ontario,Anthony Rota,LPC,Liberal,19352
35070,Nipissing--Timiskaming,ON,Ontario,Jordy Carr,CPC,Conservative,12984
35070,Nipissing--Timiskaming,ON,Ontario,Rob Boulet,NDP,New Democratic Party,9784
35070,Nipissing--Timiskaming,ON,Ontario,Alex Gomm,GRE,Green,3111
35070,Nipissing--Timiskaming,ON,Ontario,Mark King,PPC,People's Party,2496
35071,Northumberland--Peterborough South,ON,Ontario,Philip Lawrence,CPC,Conservative,27385
35071,Northumberland--Peterborough South,ON,Ontario,Kim Rudd,LPC,Liberal,24977
35071,Northumberland--Peterborough South,ON,Ontario,Mallory MacDonald,NDP,New Democratic Party,9615
35071,Northumberland--Peterborough South,ON,Ontario,Jeff Wheeldon,GRE,Green,5524
35071,Northumberland--Peterborough South,ON,Ontario,Frank Vaughan,PPC,People's Party,1460
35072,Oakville,ON,Ontario,Anita Anand,LPC,Liberal,30265
35072,Oakville,ON,Ontario,Terence Young,CPC,Conservative,25561
35072,Oakville,ON,Ontario,Jerome Adamo,NDP,New Democratic Party,4928
35072,Oakville,ON,Ontario,James Elwick,GRE,Green,3704
35072,Oakville,ON,Ontario,JD Meaney,PPC,People's Party,798
35072,Oakville,ON,Ontario,Sushila Pereira,CHP,Christian Heritage Party,145
35073,Oakville North--Burlington,ON,Ontario,Pam Damoff,LPC,Liberal,33597
35073,Oakville North--Burlington,ON,Ontario,Sean Weir,CPC,Conservative,26484
35073,Oakville North--Burlington,ON,Ontario,Nicolas Dion,NDP,New Democratic Party,5866
35073,Oakville North--Burlington,ON,Ontario,Michael Houghton,GRE,Green,2925
35073,Oakville North--Burlington,ON,Ontario,Gilbert Joseph Jubinville,PPC,People's Party,751
35076,Orléans,ON,Ontario,Marie-France Lalonde,LPC,Liberal,44183
35076,Orléans,ON,Ontario,David Bertschi,CPC,Conservative,22984
35076,Orléans,ON,Ontario,Jacqui Wiens,NDP,New Democratic Party,9428
35076,Orléans,ON,Ontario,Michelle Petersen,GRE,Green,3829
35076,Orléans,ON,Ontario,Roger Saint-Fleur,PPC,People's Party,986
35074,Oshawa,ON,Ontario,Colin Carrie,CPC,Conservative,24087
35074,Oshawa,ON,Ontario,Shailene Panylo,NDP,New Democratic Party,17668
35074,Oshawa,ON,Ontario,Afroza Hossain,LPC,Liberal,15750
35074,Oshawa,ON,Ontario,Jovannah Ramsden,GRE,Green,3151
35074,Oshawa,ON,Ontario,Eric Mackenzie,PPC,People's Party,1215
35074,Oshawa,ON,Ontario,Jeff Tomlinson,COM,Communist,112
35075,Ottawa Centre,ON,Ontario,Catherine McKenna,LPC,Liberal,38391
35075,Ottawa Centre,ON,Ontario,Emilie Taman,NDP,New Democratic Party,22916
35075,Ottawa Centre,ON,Ontario,Carol Clemenhagen,CPC,Conservative,9920
35075,Ottawa Centre,ON,Ontario,Angela Keller-Herzog,GRE,Green,5837
35075,Ottawa Centre,ON,Ontario,Merylee Sevilla,PPC,People's Party,720
35075,Ottawa Centre,ON,Ontario,Coreen Corcoran,LIB,Libertarian,360
35075,Ottawa Centre,ON,Ontario,Shelby Bertrand,APP,Animal Protection Party,207
35075,Ottawa Centre,ON,Ontario,Marie-Chantal Leriche,CHP,Christian Heritage Party,198
35075,Ottawa Centre,ON,Ontario,Chris G Jones,IND,Independent,177
35075,Ottawa Centre,ON,Ontario,Stuart Ryan,COM,Communist,111
35075,Ottawa Centre,ON,Ontario,Giang Ha Thu Vo,IND,Independent,65
35077,Ottawa South,ON,Ontario,David McGuinty,LPC,Liberal,34205
35077,Ottawa South,ON,Ontario,Eli Tannis,CPC,Conservative,16025
35077,Ottawa South,ON,Ontario,Morgan Gay,NDP,New Democratic Party,10457
35077,Ottawa South,ON,Ontario,Les Schram,GRE,Green,3645
35077,Ottawa South,ON,Ontario,Rodrigo André Bolaños,PPC,People's Party,717
35077,Ottawa South,ON,Ontario,Ahmed Bouragba,IND,Independent,141
35077,Ottawa South,ON,Ontario,Larry Wasslen,COM,Communist,99
35077,Ottawa South,ON,Ontario,Sarmad Laith,IND,Independent,87
35079,Ottawa West--Nepean,ON,Ontario,Anita Vandenbeld,LPC,Liberal,28378
35079,Ottawa West--Nepean,ON,Ontario,Abdul Abdi,CPC,Conservative,16876
35079,Ottawa West--Nepean,ON,Ontario,Angella MacEwen,NDP,New Democratic Party,11646
35079,Ottawa West--Nepean,ON,Ontario,David Stibbe,GRE,Green,3894
35079,Ottawa West--Nepean,ON,Ontario,Serge Guevorkian,PPC,People's Party,839
35079,Ottawa West--Nepean,ON,Ontario,Sean Mulligan,CHP,Christian Heritage Party,351
35079,Ottawa West--Nepean,ON,Ontario,Vincent Cama,COM,Communist,103
35079,Ottawa West--Nepean,ON,Ontario,Butch Moore,IND,Independent,71
35079,Ottawa West--Nepean,ON,Ontario,Nick Lin,ML,Marxist-Leninist,48
35078,Ottawa--Vanier,ON,Ontario,Mona Fortier,LPC,Liberal,32679
35078,Ottawa--Vanier,ON,Ontario,Stéphanie Mercier,NDP,New Democratic Party,13516
35078,Ottawa--Vanier,ON,Ontario,Joel E. Bernard,CPC,Conservative,11118
35078,Ottawa--Vanier,ON,Ontario,Oriana Ngabirano,GRE,Green,4796
35078,Ottawa--Vanier,ON,Ontario,Paul Durst,PPC,People's Party,1064
35078,Ottawa--Vanier,ON,Ontario,Derek Miller,RHI,Rhinceros Party,229
35078,Ottawa--Vanier,ON,Ontario,Joel Altman,IND,Independent,211
35078,Ottawa--Vanier,ON,Ontario,Michelle Paquette,COM,Communist,115
35078,Ottawa--Vanier,ON,Ontario,Daniel James McHugh,IND,Independent,94
35078,Ottawa--Vanier,ON,Ontario,Christian Legeais,ML,Marxist-Leninist,59
35080,Oxford,ON,Ontario,Dave MacKenzie,CPC,Conservative,29310
35080,Oxford,ON,Ontario,Matthew Chambers,NDP,New Democratic Party,12306
35080,Oxford,ON,Ontario,Brendan Knight,LPC,Liberal,11745
35080,Oxford,ON,Ontario,Lisa Birtch-Carriere,GRE,Green,4770
35080,Oxford,ON,Ontario,Wendy Martin,PPC,People's Party,1774
35080,Oxford,ON,Ontario,Melody Aldred,CHP,Christian Heritage Party,986
35081,Parkdale--High Park,ON,Ontario,Arif Virani,LPC,Liberal,28852
35081,Parkdale--High Park,ON,Ontario,Paul Taylor,NDP,New Democratic Party,19180
35081,Parkdale--High Park,ON,Ontario,Adam Pham,CPC,Conservative,8015
35081,Parkdale--High Park,ON,Ontario,Nick Capra,GRE,Green,3916
35081,Parkdale--High Park,ON,Ontario,Greg Wycliffe,PPC,People's Party,643
35081,Parkdale--High Park,ON,Ontario,Terry Parker,RM,Radical Marijuana,119
35081,Parkdale--High Park,ON,Ontario,Alykhan Pabani,COM,Communist,119
35081,Parkdale--High Park,ON,Ontario,Lorne Gershuny,ML,Marxist-Leninist,43
35082,Parry Sound--Muskoka,ON,Ontario,Scott Aitchison,CPC,Conservative,22845
35082,Parry Sound--Muskoka,ON,Ontario,Trisha Cowie,LPC,Liberal,16615
35082,Parry Sound--Muskoka,ON,Ontario,Gord Miller,GRE,Green,8409
35082,Parry Sound--Muskoka,ON,Ontario,Tom Young,NDP,New Democratic Party,6417
35082,Parry Sound--Muskoka,ON,Ontario,Daniel Predie Jr,IND,Independent,377
